balls,frames,seed,steps,gt_error,rollout_h1,rollout_h5,rollout_paper_h1,rollout_paper_h5,invalid_frame_rate,invalid_frame_rate_strict,any_invalid,gt_success_fraction,local_success_fraction
1,49,2,8,0.039641614182981524,0.0149083989194722,0.027561200921593445,0.020522379487877163,0.07216949667737413,6.658380681818181e-05,0.002552379261363636,0.0029296875,0.99609375,0.05078125
1,49,2,16,0.04166476095192757,0.01000186724956575,0.018986276476427314,0.013696044470542687,0.04974874892876165,8.87784090909091e-05,0.0030628551136363635,0.00390625,0.9921875,0.69921875
1,49,2,32,0.04343556143474244,0.006888334281054662,0.014573830764138491,0.009359377579944143,0.035446872706185434,0.0001775568181818182,0.003484552556818182,0.0078125,0.9873046875,0.9130859375
1,49,2,64,0.04513642481423978,0.005469753867734666,0.013615923097070666,0.007156246770871257,0.028366530858728593,0.0001775568181818182,0.004128196022727273,0.0078125,0.9814453125,0.9306640625
1,49,2,128,0.046346045212485185,0.005026221541989153,0.014067746482301795,0.00627173683586147,0.02576004852660299,0.00019975142045454544,0.004549893465909091,0.0087890625,0.9794921875,0.935546875
2,33,0,1,0.8661736409076194,0.2315401106546123,0.5684914034240294,0.3137687933193155,0.9107730198284446,0.08279854910714285,0.11457170758928573,0.7509765625,0.0,0.0
2,33,0,2,0.8181284582821884,0.13094776233271255,0.36044836085342846,0.1824407147902986,0.5742414044765226,0.04764229910714285,0.07041713169642858,0.533203125,0.0068359375,0.0
2,33,0,4,0.8189735926894471,0.07250797519977176,0.22959142784491737,0.10709890683627116,0.38181387370391895,0.03473772321428571,0.05653599330357142,0.4228515625,0.0263671875,0.0
2,33,0,8,0.8296605047971188,0.04951119987378427,0.18422026604497754,0.0773012396921007,0.30172433738138,0.031633649553571425,0.05517578125,0.4189453125,0.0263671875,0.0
2,33,0,16,0.8366514897166086,0.03967784788128273,0.1674817771276249,0.06494680242098867,0.27087284999075684,0.03156389508928571,0.05622209821428571,0.4189453125,0.029296875,0.00390625
2,33,0,32,0.8406599724403594,0.035211049408000974,0.16136540317304948,0.05958071411852302,0.25836193543294084,0.03191266741071428,0.057198660714285705,0.435546875,0.02734375,0.0283203125
2,33,0,64,0.843414661659502,0.033258246334300745,0.1607082396126327,0.057414074493017234,0.25455159787943477,0.03229631696428571,0.05761718749999999,0.4443359375,0.02734375,0.0400390625
2,33,0,128,0.8452193292374134,0.032822921244152814,0.1618820428169787,0.05661268720027524,0.2535019645571233,0.032470703125,0.058035714285714274,0.4423828125,0.0244140625,0.04296875
2,25,0,1,0.46824427103170446,0.1701768361961556,0.3590258878546627,0.22721633377531492,0.62941496111409,0.05576171875,0.090576171875,0.6005859375,0.005859375,0.0
2,25,0,2,0.4290197467591669,0.11247624573853575,0.26571355267867186,0.15247499030007197,0.4445019959774714,0.033203125,0.060498046875,0.3701171875,0.0908203125,0.0
2,25,0,4,0.4162158919663893,0.06323435754706555,0.16923705485050367,0.08996245703882572,0.3003197814825923,0.023583984375000002,0.0470703125,0.2685546875,0.2177734375,0.0
2,25,0,8,0.41724857141891464,0.041142297004950666,0.12752754736329452,0.06014971182811434,0.22248399111856068,0.018554687500000003,0.040771484375,0.19921875,0.2431640625,0.0
2,25,0,16,0.4197201842838465,0.0316476967234281,0.11188844496605863,0.0480140672994356,0.19065815970837355,0.019384765625,0.0416015625,0.2138671875,0.236328125,0.017578125
2,25,0,32,0.4217933520760986,0.027306801639886424,0.10737815712668941,0.042440715717701936,0.1769780829916182,0.019921875000000002,0.043115234375000006,0.2265625,0.2353515625,0.09765625
2,25,0,64,0.42367769133790073,0.025634868571058497,0.10731132468145685,0.040331055950419074,0.17236896234580543,0.02021484375,0.043896484375,0.2314453125,0.2333984375,0.13671875
2,25,0,128,0.4251207461918013,0.025388194755122336,0.10868269182406072,0.03980232464040749,0.17173746745480042,0.020263671875,0.044238281250000004,0.236328125,0.23046875,0.1357421875
2,41,0,1,1.4613066602726446,0.2765664025203149,0.7737113517520839,0.385643108977313,1.2098079439776588,0.10538736979166666,0.13121202256944445,0.87109375,0.0,0.0
2,41,0,2,1.4452546911827453,0.13110517389199514,0.4168936359257329,0.19750963273074007,0.6802380329199912,0.043674045138888895,0.0632595486111111,0.5615234375,0.0,0.0
2,41,0,4,1.4734501570215555,0.07188847100627486,0.262999978478389,0.11302979268094207,0.4448266787488485,0.029649522569444448,0.05007595486111112,0.44140625,0.0,0.0
2,41,0,8,1.5010370139725888,0.04743990432921957,0.20668080882810463,0.08067168848594193,0.35347756741880915,0.027886284722222224,0.051839192708333336,0.4521484375,0.0,0.0
2,41,0,16,1.516620028114719,0.037603252274877874,0.18601252228318274,0.06793377559030762,0.3183983286018557,0.028564453125,0.053439670138888895,0.5087890625,0.0,0.0
2,41,0,32,1.5255366878782142,0.03340244671147721,0.18036051387740384,0.06275971525647174,0.3054661903526022,0.03070746527777778,0.05509440104166667,0.5419921875,0.0,0.0029296875
2,41,0,64,1.5301996763078536,0.0314670435389765,0.17879690342852705,0.06040255141580517,0.30041607239814344,0.03125,0.056640625,0.546875,0.0,0.0029296875
2,41,0,128,1.5318913263320102,0.03091878809311162,0.17944492406752,0.05940249970375393,0.2978807295374464,0.03116861979166667,0.05715603298611112,0.5537109375,0.0,0.00390625
3,49,0,1,2.2715986489102447,0.31229566284864063,0.9787840024840715,0.44609321372563804,1.5284392796645707,0.33658114346590906,0.37362393465909094,0.99609375,0.0,0.0
3,49,0,2,2.3958038417189735,0.15883348904818512,0.6767763794936921,0.2600404875320406,1.035294826197145,0.1248446377840909,0.15229936079545453,0.88671875,0.0,0.0
3,49,0,4,2.5136730479470604,0.09226738378222596,0.4813657371539589,0.16743993954115702,0.7782915841709745,0.07947887073863635,0.11188299005681816,0.8525390625,0.0,0.0
3,49,0,8,2.572372733673661,0.06832260476072792,0.4151840829628284,0.1341456555693304,0.6848938384566979,0.07974520596590909,0.12424538352272727,0.8779296875,0.0,0.0
3,49,0,16,2.6019376344408625,0.05888558591869687,0.391325797531627,0.12290948530007342,0.654934694070787,0.0841619318181818,0.1320134943181818,0.9052734375,0.0,0.0
3,49,0,32,2.6170715684020203,0.05409441342977921,0.38078003146990524,0.11690363594101087,0.6388062013208866,0.08504971590909088,0.13498757102272724,0.923828125,0.0,0.0
3,49,0,64,2.6247136608297787,0.05209678939191505,0.37725655335854186,0.11436422804013499,0.6328074621397444,0.08549360795454544,0.13578657670454541,0.9326171875,0.0,0.0
3,49,0,128,2.628781630343595,0.051463732095838904,0.37671314175437065,0.11374071609901824,0.630942214391023,0.08533824573863635,0.1358531605113636,0.9287109375,0.0,0.0
2,25,1,1,0.47960127027540156,0.16543967367077483,0.35774726120184075,0.2239624279068583,0.6339627058084617,0.054003906250000004,0.08598632812500001,0.5498046875,0.001953125,0.0
2,25,1,2,0.4348479196086562,0.10937175761217915,0.26513661364320884,0.14901356676140526,0.44499960352513623,0.034960937500000004,0.061474609375,0.3720703125,0.087890625,0.0
2,25,1,4,0.41791737312808447,0.06558286518152441,0.17346160745438624,0.09336776690986882,0.3084847315484145,0.022802734375,0.044140625,0.2421875,0.2080078125,0.0
2,25,1,8,0.4158545335097079,0.04272868377338289,0.13066172056420433,0.06270450132815993,0.23003716203938276,0.018603515625,0.03818359375,0.2021484375,0.2373046875,0.0
2,25,1,16,0.4171634892625594,0.03219908894023292,0.11423246056046718,0.049084969937241194,0.1949894380775456,0.01767578125,0.038916015624999994,0.197265625,0.234375,0.0224609375
2,25,1,32,0.4193672824352802,0.02764436527055448,0.10947156466996823,0.043638370664683415,0.18229628315746704,0.01826171875,0.040478515625,0.2119140625,0.23046875,0.0927734375
2,25,1,64,0.4210367353901005,0.025962610648706645,0.10956142743970974,0.04146405953304995,0.1782280309708733,0.018701171875,0.042431640625,0.21875,0.2236328125,0.12890625
2,25,1,128,0.4224474461191952,0.02570655689943485,0.11131873819018577,0.04080476107179755,0.17757337953541505,0.018847656249999997,0.04345703125,0.2197265625,0.2197265625,0.134765625
2,33,1,1,0.8442420268110975,0.22381939454817315,0.5526218473605966,0.3042728080340883,0.9083484827350334,0.08712332589285714,0.11875697544642856,0.7763671875,0.0,0.0
2,33,1,2,0.793017562882787,0.12533583697552506,0.34928142690774844,0.17607820714588548,0.5619334437425753,0.048793247767857144,0.07135881696428571,0.5341796875,0.01171875,0.0
2,33,1,4,0.7946977421614686,0.0706740484830152,0.22625839569386952,0.10568414698816875,0.3761332929787084,0.034423828125,0.05671037946428571,0.4013671875,0.041015625,0.0
2,33,1,8,0.8054009324711757,0.04842902128117652,0.1811077161231382,0.07644382232782279,0.29995225434266404,0.03257533482142857,0.05576869419642857,0.3974609375,0.0439453125,0.0
2,33,1,16,0.8127508708935558,0.03888747594578233,0.16451128845615454,0.06442133974853737,0.26602653622241745,0.03173828124999999,0.057198660714285705,0.392578125,0.0419921875,0.0029296875
2,33,1,32,0.8169031139555347,0.034587451413933074,0.15897526538503348,0.05901136797472788,0.253215377675182,0.032854352678571425,0.058977399553571425,0.4091796875,0.0400390625,0.02734375
2,33,1,64,0.81894755797669,0.03284748919216049,0.15835919244830493,0.05652328301059419,0.24795541499529106,0.03316824776785714,0.05957031249999999,0.4228515625,0.037109375,0.046875
2,33,1,128,0.8202552328692763,0.0324622024151066,0.16004409378854242,0.056055275953061603,0.2476745693939336,0.033621651785714274,0.05988420758928571,0.4287109375,0.0361328125,0.0498046875
2,41,1,1,1.461369632127309,0.2699392985189826,0.7693978735950346,0.37043654227458944,1.1927901917068353,0.10055881076388888,0.12679036458333334,0.8798828125,0.0,0.0
2,41,1,2,1.4435880632379037,0.1274795114171227,0.4063963610254464,0.18828257004362556,0.657204806578593,0.036078559027777776,0.054877387152777776,0.5400390625,0.0,0.0
2,41,1,4,1.4662066343822295,0.06968417887386652,0.2556323153950905,0.10902407481196347,0.4332817962411907,0.025553385416666668,0.044921875,0.44140625,0.0,0.0
2,41,1,8,1.4922275837790053,0.04643113941563888,0.19858821295721774,0.077979960055018,0.34103532209259113,0.026340060763888888,0.048638237847222224,0.46484375,0.0,0.0
2,41,1,16,1.506030764953056,0.036923155856798714,0.17967489787486488,0.0655519304180632,0.30394766364654296,0.02777777777777778,0.053683810763888895,0.5107421875,0.0009765625,0.0
2,41,1,32,1.5143797052111254,0.03280530464363395,0.1729239855591304,0.06050948472214328,0.29045901961205717,0.02943250868055556,0.05482313368055556,0.548828125,0.0009765625,0.0009765625
2,41,1,64,1.5193689385917324,0.030803229624382138,0.17182792930694218,0.05806700676732621,0.2854437306552535,0.02951388888888889,0.05528428819444445,0.5576171875,0.0009765625,0.0029296875
2,41,1,128,1.5207551150011036,0.0302830670632511,0.17263561745789532,0.05730041287778241,0.2843832916087461,0.029812282986111112,0.055908203125,0.5615234375,0.0009765625,0.0029296875
2,25,2,1,0.5015689543475591,0.18020532547416798,0.3837541890529097,0.24056832166431516,0.6639629506612159,0.057519531250000006,0.09091796875000001,0.587890625,0.0009765625,0.0
2,25,2,2,0.4454078752983846,0.11560192530720975,0.27413167221954665,0.1566485677613913,0.4603140007719704,0.033056640625,0.058740234375000006,0.357421875,0.05859375,0.0
2,25,2,4,0.42559434412034425,0.06355849079062903,0.1688775353713425,0.08930113962194566,0.2973439622715516,0.017285156250000003,0.0373046875,0.2099609375,0.1875,0.0
