frames,seed,method,frechet_pos,sw2_pos,frechet_pos_pca8,frechet_pos_pca16,frechet_pos_pca32,frechet_pos_pca64,frechet_pos_pca128,frechet_vel,sw2_vel,frechet_vel_pca8,frechet_vel_pca16,frechet_vel_pca32,frechet_vel_pca64,frechet_vel_pca128,frechet_both,sw2_both,frechet_both_pca8,frechet_both_pca16,frechet_both_pca32,frechet_both_pca64,frechet_both_pca128,c2st_cnn,c2st_gbm,c2st_linear
41,0,truth,2.1370764568468728,0.059604666650649014,0.6803550725932145,1.1529614184696175,1.67517672528964,2.029459229212696,2.1143922208877504,4.48965083204634,0.0616725494509974,0.5185760361245125,0.825321018990749,1.343660182584115,2.15666202553428,3.0686746719444904,5.423998515507164,0.06126279957980792,0.6812794397546489,1.2210665564739893,2.0850165251056634,3.146638658584584,4.056119306100481,0.5173090994358063,0.5357277353293599,0.5061234652433046
41,1,truth,2.1370764568468728,0.0604018916921887,0.6803550725932145,1.1529614184696175,1.67517672528964,2.029459229212696,2.1143922208877504,4.48965083204634,0.06183544040416915,0.5185760361245125,0.825321018990749,1.343660182584115,2.15666202553428,3.0686746719444904,5.423998515507164,0.06001572569905198,0.6812794397546489,1.2210665564739893,2.0850165251056634,3.146638658584584,4.056119306100481,0.5011126458644867,0.5122656043323321,0.48102270428409144
41,2,truth,2.1370764568468728,0.059512516841582166,0.6803550725932145,1.1529614184696175,1.67517672528964,2.029459229212696,2.1143922208877504,4.48965083204634,0.06269598762704266,0.5185760361245125,0.825321018990749,1.343660182584115,2.15666202553428,3.0686746719444904,5.423998515507164,0.06079680826813156,0.6812794397546489,1.2210665564739893,2.0850165251056634,3.146638658584584,4.056119306100481,0.5055601358413696,0.5000171176919126,0.4988749007951946
41,0,none,2.0964432074866735,0.060470514396030316,0.6587483013723928,1.0053465730526494,1.617910066719284,1.9846884809298107,2.0714004782288606,4.468707571502964,0.0680479410182588,0.530865172825518,0.8455671651161313,1.4073708133748355,2.259525820481728,3.123483558786896,5.404953448905451,0.06384218414523939,0.68759011508174,1.2043810668011417,2.0457090988231963,3.1795842286425424,4.083066496562981,0.525713837146759,0.5535816263190565,0.4888671632526381
41,1,none,2.20232386493159,0.061324552210036666,0.752270643883972,1.1583690803841304,1.7502588078741077,2.0966021944453135,2.1786314819678236,4.490745871538957,0.06893253633339587,0.44298567434134284,0.8363459699737994,1.491385699354929,2.2746603999115496,3.1433485215743073,5.469772577320659,0.06571001124624247,0.7793581679706786,1.3233098021262772,2.1943761160951967,3.276748494486997,4.1595140402152735,0.5094785809516906,0.5507914338919925,0.49551520794537557
41,2,none,2.2162947717255364,0.060083244076925175,0.7391608898811541,1.1505233510789787,1.7375177072715515,2.109266953460743,2.1920539722134444,4.54313532209349,0.06828712179589816,0.4840985547531153,0.8490100486678585,1.4891484215300077,2.32226603535991,3.181029118160478,5.527807986542659,0.06464015074524529,0.7887549796263583,1.3058226937431707,2.1551741662723995,3.315594553735372,4.198281422835969,0.5217535614967346,0.5541340782122905,0.4927374301675978
41,0,rollout1_s1,3.484295397470717,0.0658984587528386,0.6757323130253261,1.2642571605905406,2.869031870401931,3.3734621484123384,3.468583369337157,6.507251633436533,0.1642769439183947,0.9876440910809511,1.4458941653589126,3.3866582539569254,4.491764606153772,5.46466357665948,7.707038251960781,0.09935910391044706,0.7184344447225606,2.0644477137188675,3.9165325556510386,5.621740350471094,6.675430813063259,0.8817349433898926,0.9219056486654253,0.5184016139044072
41,1,rollout1_s1,3.4621062129962588,0.06312439346501113,0.7307607433879986,1.2489631384153972,2.7946655848459057,3.347149002944805,3.4459372782113826,6.667379440759106,0.17815045483217645,1.1112468113602212,1.6310415745920748,3.4436689122395294,4.609621322682182,5.614189681235929,7.823761884393544,0.10068874331970218,0.7448536013176671,1.7939978716100022,3.8721634940297593,5.671431141382375,6.770167241701107,0.9151893138885498,0.9352700186219739,0.5111328367473619
41,2,rollout1_s1,3.4802710523142264,0.06646152587402988,0.7461260306796866,1.388868462016715,2.8402616643368965,3.367924692099115,3.4644200766147937,6.634210935307828,0.17820980935732075,1.071923567307077,1.566810833372304,3.3922818356329847,4.548983539595057,5.5613549319525974,7.809399555640578,0.10290337622440233,0.7460615987855088,1.9075213013428323,3.9111618769414207,5.6491042513872545,6.746001845067986,0.9145934343338012,0.9318994413407822,0.5167566728739914
41,0,rollout5_s1,3.1278847119770594,0.06077486508876264,0.6266871605828265,1.2348498654728362,2.454267944293488,3.0161073742043256,3.111368905795876,6.282348779184585,0.18515367122100898,1.2243678539545282,1.6527639644861687,3.0345506128506012,4.175400216304514,5.179870404469774,7.370408700477372,0.10735593944974797,0.6240076384767018,1.448005225417534,3.278635611540857,5.152984185201197,6.236277645663436,0.9302793264389038,0.9397454996896337,0.5094909993792676
